Sedberry,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191
2022-10-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06 07:00:00,35.73365,0.4166666,0.5590834,0.4099168,0.3454167,0.5634167,0.6220416,0.6289999,0.6796666,0.6675417,0.6885834,0.6469584,0.4009582,0.6273334,0.612625,0.3937501,0.6246249,0.569125,0.3655833,0.3455,0.5162916,0.5680833,0.5785417,0.4816666,0.5594583,0.7005834,0.4446668,0.5670833,0.3320417,0.4064999,0.4450001,0.6255,0.3790417,0.4722499,0.5295001,0.6149999,0.4078334,0.5280833,0.5852916,0.8581251,0.6005,0.8979167,0.590875,0.9157084,0.6168333,,0.6936251,0.9755416,0.6762499,0.9679165,0.7043751,1.041042,0.7254583,1.005292,0.82475,0.8642917,0.5838751,0.6567916,0.756,0.8335001,0.9099583,0.5067083,0.9440835,0.8027083,0.9927499,0.8019583,0.7622501,0.8229582,0.8207083,0,0.8347501,0.7896668,0.8062083,0.7914582,0.8592916,0.9778749,0.9637085,0.8215833,0.8618335,0.8535417,0.6372501,0.8388335,0.7797084,0.80725,0.8642083,0.8148333,0.9022501,0.8874583,0.9728335,0.9585001,0.8120417,1.004375,0.9121251,1.056875,0.9869167,1.04475,0.6144584,0.9121667,0.91275,0.7907917,0.7494583,0.8302916,0.9852082,0.9876248,0.9752915,1.008792,0.5861667,0.406,,0.37475,0.289625,0.3005,0.4022501,0.427875,0.41375,0.5660418,0.704625,0.8865833,0.8731251,0.953375,0.9891667,1.070333,1.06425,1.086833,1.024917,0.9955,0.9296667,0.8685833,0.8541667,0.7602501,0.7723749,0.6883333,0.6005418,0.5286249,0.526875,0.8308334,0.7508333,0.5632082,0.6089166,0.7885001,0.8700417,0.5965833,0.6252916,0.8446668,0.8229584,0.5918334,0.5762082,0.7588333,0.7624999,0.5504583,0.5430001,0.8049167,0.797125,0.5866249,0.5346249,0.6054168,0.5396666,0.9252083,0.8397916,1.013208,1.043625,0.9225001,0.9162917,0.9028333,1.005458,0.9528751,0.8885417,0.9941665,1.032458,0.9619583,0.9805,1.038042,0.9785,0.7715416,0.7059166,0.7813332,0.5377499,0.3464583,0.3535833,0.7536249,0.7772917,0.7908751,0.6909584,0.5594999,0.5182084,0.5544167,0.4901251,0.187125,0.2559167,0.291125,0.4178749
2022-10-06 08:00:00,233.7294,6.299,6.190667,4.262833,4.256458,6.328625,5.948458,6.022666,6.033584,6.017917,6.1635,6.006625,3.922792,6.038625,5.938708,3.912333,5.982875,5.732542,4.224958,3.940542,6.056375,6.116458,6.150333,5.890417,6.129833,6.533708,5.786167,6.1395,3.919875,4.230459,5.757625,6.306917,4.077083,4.497666,5.650333,6.02825,4.000875,4.572042,6.12725,7.019916,6.297458,7.202251,6.276333,7.243458,6.214625,,6.129875,6.9825,6.084417,6.921917,6.092416,7.134417,6.132625,7.104084,6.518458,6.680542,4.449708,4.669375,6.295625,6.575375,6.778833,4.181708,6.82175,6.450792,7.167792,6.466917,6.55425,6.853668,6.278792,0.4745832,6.790875,6.65025,6.765833,6.816708,6.724625,7.145834,6.862292,6.931542,7.06875,7.020417,5.12275,7.174208,7.236042,7.368792,7.332834,7.386208,7.224626,7.327707,7.507166,7.389542,7.378417,7.558334,7.410458,7.736376,7.553291,7.757834,4.518625,7.028542,6.907625,6.847459,6.767876,6.927791,6.985208,6.919458,6.856208,6.9745,4.594292,4.644917,,5.551958,4.320375,3.988542,4.720791,5.289458,4.994208,5.328416,5.667833,6.371666,6.242292,6.240874,6.425333,6.648917,6.561334,6.697375,6.527417,6.461792,6.373416,6.789042,6.913834,6.774209,7.451541,6.595875,6.880833,4.590042,4.788583,6.550167,6.597875,4.442042,4.735583,6.40675,6.770916,4.756208,4.864292,6.885583,6.887667,4.730292,4.744708,6.710167,6.630667,4.64825,4.602375,6.743,6.85025,4.703958,4.682416,4.845,4.801792,7.312084,6.932167,7.194666,7.304709,7.229334,7.230626,7.223666,7.071333,6.891875,6.810875,7.07175,7.178791,7.027042,7.086625,7.365333,7.338959,7.006458,7.130375,7.43225,6.953792,4.423916,4.725083,6.98325,7.019375,7.09625,6.920417,6.876167,6.570417,6.768917,6.489458,4.0285,5.274625,6.571625,6.707708
2022-10-06 09:00:00,466.1179,14.07517,13.96187,9.48104,9.487918,14.17129,14.06238,14.18671,14.18917,14.03933,14.28096,14.04921,9.390625,14.20704,14.06792,9.379541,14.19429,13.80008,9.46675,9.209917,13.94258,13.94163,13.95221,13.75483,14.02446,14.43979,13.66362,14.1575,9.177166,9.435083,13.60779,14.26108,9.320667,9.783417,13.65967,14.01287,9.433874,9.870501,13.85671,14.869,14.20196,15.15904,14.20584,15.23996,13.99054,,14.15033,15.08575,14.13554,15.01359,14.12867,15.31092,14.12679,15.20129,14.61842,14.764,9.868999,10.09262,14.36296,14.68971,14.84417,9.555084,14.84075,14.47696,15.29329,14.52359,14.66771,14.78567,14.79004,14.68412,14.993,14.77754,14.87967,14.82554,14.93058,15.07508,15.01437,15.026,15.13475,15.1575,10.44408,15.06734,15.05725,15.23029,15.30696,15.25642,15.38363,15.26417,15.48275,15.531,15.32879,15.65225,15.35508,15.77596,15.51863,15.89225,9.071834,15.24304,15.02392,14.71658,14.60021,14.85467,15.10892,14.97533,14.85437,15.05683,9.999292,10.04163,,14.90384,14.94829,14.02971,14.46396,15.17241,14.86746,14.85321,15.25538,15.30967,14.94625,14.88354,15.16558,15.47183,15.24442,15.55542,15.26754,15.14783,15.10421,15.06696,15.22604,14.70762,15.50008,14.49683,14.75587,9.902874,10.21667,14.62292,14.80583,9.888918,10.20775,14.42729,14.85321,10.17871,10.32,15.01492,14.91587,10.139,10.14771,14.74433,14.5695,10.052,9.998041,14.69016,14.91238,10.11392,10.07691,10.22592,10.22396,15.39146,14.93738,15.48713,15.64929,15.19108,15.23642,15.14217,15.07792,14.89779,14.80921,15.05875,15.20029,15.02413,15.16879,15.36642,15.38546,14.91313,15.06837,15.39575,14.93283,9.735084,10.03933,15.02167,14.99892,15.1925,14.87613,14.99596,14.93383,15.10608,14.98704,13.48384,14.72908,14.85958,15.06783
2022-10-06 10:00:00,673.1946,19.97646,19.82313,13.42108,13.44009,20.10192,19.92762,20.09738,20.09712,19.88837,20.19104,19.94091,13.41921,20.08437,19.97704,13.42412,20.09362,19.71821,13.41937,13.29712,19.9535,19.97091,19.87479,19.77183,20.02992,20.32458,19.668,20.07142,13.17121,13.26358,19.614,20.16308,13.26217,13.606,19.52146,19.75896,13.37008,13.743,19.69475,20.57346,20.10533,20.88909,20.1095,20.98717,19.80062,,19.97625,20.78721,20.01233,20.70383,19.951,21.00892,19.96975,20.86537,20.43425,20.52067,13.69017,13.882,20.165,20.47363,20.49679,13.46758,20.48413,20.26012,20.95054,20.29066,20.46017,20.58004,20.62904,20.46304,20.78754,20.5265,20.66479,20.61062,20.71879,20.86933,20.82604,20.77767,20.78708,20.75333,14.17192,20.63604,20.60946,20.80492,20.89621,20.81946,20.92683,20.83454,21.06988,21.15308,20.93867,21.25879,20.99633,21.36617,21.18946,21.53796,12.33916,21.04071,20.74879,20.44508,20.26438,20.58954,20.83225,20.71066,20.53292,20.82279,13.84379,13.88596,,20.62254,20.65867,20.63887,20.79538,20.83771,20.9098,21.23425,20.95933,21.01417,20.53521,20.47025,20.83046,21.14758,20.852,21.29012,20.91879,20.80116,20.79796,20.86179,20.94208,20.49175,21.19567,20.266,20.44217,13.73962,13.98879,20.3885,20.54929,13.73267,14.02646,20.15017,20.59692,13.97529,14.15033,20.7725,20.61575,13.9235,13.948,20.42025,20.22462,13.82958,13.81658,20.28092,20.63787,13.89179,13.9245,14.01313,14.03242,21.05433,20.59596,21.1615,21.36296,20.89571,21.01471,20.75279,20.67513,20.5825,20.49342,20.66125,20.83975,20.67009,20.88746,20.92337,21.02617,20.53671,20.72725,20.94871,20.65396,13.59988,13.80046,20.76463,20.68454,20.96862,20.55704,20.66046,20.57621,20.81833,20.67675,20.49379,20.43521,20.56462,20.80104
2022-10-06 11:00:00,837.1694,24.14358,23.97246,16.21791,16.26483,24.31396,24.11133,24.31808,24.29267,24.02271,24.36517,24.11716,16.24937,24.18387,24.10192,16.24379,24.18846,23.83471,16.15154,16.16287,24.14808,24.17258,24.0185,24.00109,24.21775,24.40871,23.88763,24.17579,15.97804,15.875,23.83542,24.26163,16.0255,16.22996,23.59875,23.74529,16.10308,16.42759,23.78746,24.52354,24.23516,24.85117,24.23379,24.94696,23.86259,,24.06284,24.72383,24.14704,24.62712,24.03942,24.93888,24.06171,24.76004,24.47067,24.51534,16.34509,16.4815,24.22933,24.50991,24.41188,16.19783,24.37396,24.32,24.83196,24.33696,24.53104,24.56854,24.65409,24.44854,24.81742,24.54079,24.72895,24.66575,24.68991,24.87321,24.78896,24.73587,24.62925,24.54837,16.61471,24.36729,24.296,24.51384,24.62942,24.48783,24.63812,24.51904,24.77484,24.83775,24.67567,24.90946,24.76962,25.05163,24.99221,25.18163,14.48534,25.05512,24.672,24.40434,24.16446,24.58921,24.76975,24.63988,24.41787,24.76354,16.48717,16.53946,,24.56521,24.58104,24.51083,24.67396,24.68041,24.74937,25.09425,24.81125,24.85625,24.31767,24.26483,24.67737,24.99359,24.64267,25.19308,24.768,24.63367,24.67463,24.85387,24.86796,24.53346,25.12383,24.30208,24.37167,16.40608,16.5615,24.3855,24.49229,16.37379,16.62658,24.11192,24.56667,16.54938,16.76788,24.72679,24.37817,16.504,16.54588,24.30804,24.11604,16.40284,16.41954,24.13071,24.57121,16.47375,16.52696,16.59283,16.63058,24.91017,24.52363,25.00104,25.20296,24.77075,24.93125,24.53742,24.44867,24.4445,24.34992,24.42071,24.62288,24.48738,24.78917,24.63304,24.80733,24.37725,24.571,24.64046,24.55992,16.26596,16.31579,24.68479,24.56925,24.91375,24.47387,24.5585,24.47275,24.75679,24.60975,24.53204,24.37458,24.53858,24.76691
2022-10-06 12:00:00,935.136,26.21654,26.03875,17.60683,17.66246,26.40796,26.22145,26.43854,26.41942,26.09337,26.44258,26.246,17.754,26.28575,26.23034,17.76188,26.26963,25.97209,17.55659,17.68813,26.34817,26.32704,26.13771,26.23433,26.40729,26.47566,26.14954,26.29584,17.48062,17.20296,26.10129,26.36617,17.49683,17.54242,25.79871,25.82967,17.56387,17.76896,25.93067,26.42579,26.38313,26.75558,26.35592,26.8255,25.94254,,26.1625,26.60592,26.25675,26.51283,26.13433,26.80713,26.15487,26.60821,26.48708,26.46479,17.64321,17.70883,26.24583,26.47183,26.27271,17.58321,26.25075,26.32779,26.67046,26.34054,26.55471,26.51992,26.63158,26.38145,26.78408,26.51667,26.71938,26.64388,26.64267,26.82154,26.737,26.676,26.49313,26.37446,17.78704,26.16434,26.0495,26.28321,26.43362,26.26125,26.41442,26.32617,26.55013,26.58625,26.46733,26.65621,26.57029,26.77687,26.79271,26.89479,15.53808,26.98383,26.56733,26.33233,26.06984,26.51779,26.67713,26.57962,26.35425,26.71225,17.79391,17.85246,,26.50542,26.52467,26.42138,26.57333,26.54263,26.60546,26.93804,26.63942,26.67583,26.09487,26.04537,26.47938,26.79037,26.43596,27.01108,26.5855,26.44291,26.50612,26.81409,26.74854,26.52196,26.95638,26.26958,26.26892,17.68917,17.76608,26.33212,26.39896,17.64254,17.84829,26.03167,26.47334,17.77429,18.01404,26.62287,25,17.71575,17.78846,26.14529,25.971,17.59604,17.66162,25.92337,26.43637,17.67484,17.78521,17.82667,17.86621,26.71196,26.34658,26.78579,26.98933,26.61208,26.79575,26.33892,26.22187,26.2725,26.19463,26.20875,26.42225,26.31925,26.64871,26.40417,26.58617,26.22108,26.42129,26.38596,26.41966,17.58009,17.52346,26.57112,26.41475,26.79779,26.34488,26.41196,26.33021,26.64175,26.49596,26.4245,26.24958,26.41975,26.65521
2022-10-06 13:00:00,953.5074,26.56117,26.36842,17.82533,17.87521,26.77775,26.53938,26.75029,26.72208,26.43242,26.78842,26.6365,18.04737,26.5895,26.57221,18.06158,26.57396,26.40517,17.79538,18.05879,26.78354,26.79325,26.58038,26.70838,26.83454,26.79221,26.5965,26.6025,17.74629,17.33316,26.48613,26.59917,17.67696,17.59204,26.08467,26.028,17.71158,17.83671,26.21458,26.51821,26.67637,26.83058,26.66542,26.91529,26.25954,,26.53341,26.772,26.6555,26.67025,26.527,26.95333,26.55916,26.75117,26.82179,26.71613,17.82017,17.80217,26.59062,26.71391,26.45542,17.799,26.40321,26.61579,26.77092,26.60192,26.80146,26.63787,26.81225,26.54579,26.96692,26.72854,26.92937,26.83754,26.76908,26.45879,26.90446,26.61008,26.44637,26.40246,17.54875,25.91587,25.92937,26.22766,26.1575,26.18483,26.40758,26.24767,26.43579,26.55721,26.28213,26.60617,26.31629,26.71929,26.55004,26.79492,15.5335,27.13142,26.68629,26.48596,26.22054,26.70379,26.83879,26.73308,26.47533,26.82208,17.88779,17.95104,,26.64437,26.64504,26.50346,26.64075,26.61087,26.64462,26.99042,26.6948,26.71658,26.13483,26.10246,26.54508,26.8445,26.503,27.07525,26.63825,26.51546,26.55334,26.90438,26.72733,26.67579,26.93183,26.38571,26.37571,17.70513,17.78937,26.51983,26.48767,17.72517,17.88033,26.202,26.63058,17.81334,18.04829,26.75246,25,17.71934,17.82654,26.22038,26.11804,17.56296,17.74796,25.94796,26.60217,17.60758,17.86383,17.67471,17.83021,26.61733,26.39225,26.88367,27.06392,26.74042,26.93408,26.41937,25.83446,25.85133,25.9845,25.90117,25.96888,26.01333,26.51892,26.3365,26.43879,26.2335,26.40592,26.27358,26.29192,17.56717,17.33212,25.78696,25.49937,26.114,25.80158,25.98046,26.05841,26.42796,26.35966,26.559,26.36442,26.47742,26.64029
2022-10-06 14:00:00,872.3359,24.541,24.43271,16.51641,16.63742,24.94279,24.40733,24.43404,24.66771,25.3575,25.64696,25.31617,16.57388,24.10588,24.45454,16.54938,24.11263,24.58425,16.77592,17.19742,25.30204,25.32221,25.19979,25.26575,25.36787,25.36534,25.22604,25.19625,16.83779,16.37054,25.10909,25.21829,16.80433,16.66104,23.38308,24.07063,15.75842,16.88996,24.87663,25.06705,25.247,25.37513,25.22283,25.42417,24.93066,,24.48904,24.57517,24.75667,24.47708,24.60954,24.98604,24.59783,24.75179,24.59142,24.74304,16.31296,16.57463,24.29087,24.66983,24.30696,16.52341,24.34,24.54154,24.90904,24.49925,22.48545,23.72896,23.21579,25.32383,25.52716,25.15788,25.57175,25.57379,22.99029,25.41,25.78625,25.35229,25.00108,25.03904,16.87841,24.785,24.69637,24.77763,25.06242,24.55013,24.91171,22.07279,22.21496,24.03921,22.11583,23.91896,22.19371,22.68946,22.3695,24.12062,13.605,25.20725,24.73317,24.08362,23.63338,24.62259,24.85671,24.82421,24.56959,24.91242,16.50991,16.62909,,25.05817,25.04613,24.88008,24.96408,24.89725,24.84392,25.16112,24.80675,24.75196,24.17254,24.11408,24.44104,24.66746,24.33475,24.85358,24.46646,24.39575,24.50042,24.40996,24.71896,25.25784,25.28712,25.06083,24.81663,16.74279,16.69967,24.95584,24.31183,16.63783,16.81662,24.56913,25.17042,16.61529,17.04313,25.00962,24.29683,16.42696,16.80137,24.45025,24.571,16.24712,16.66979,24.16241,24.90437,16.37104,16.69521,16.53946,16.64229,24.76333,22.71354,23.18071,23.49262,24.50783,24.3935,24.31862,24.16383,24.37821,24.30913,24.24108,24.44821,24.55767,24.93404,24.54963,24.70795,24.54563,24.73512,24.5165,24.74688,16.67354,16.38779,24.68746,24.3945,24.99113,24.53342,23.42183,23.38671,23.72221,23.72212,23.85996,23.71342,23.78333,23.90754
2022-10-06 15:00:00,460.0267,12.28967,12.27288,8.257458,8.175499,12.39458,16.07671,15.98229,15.83121,14.93258,15.03988,14.853,9.813458,14.60788,14.42109,9.968834,14.20833,13.88592,7.059833,7.730792,11.18671,11.44408,11.66779,11.4775,11.88279,12.55896,11.35513,12.038,7.632125,8.360708,11.42484,12.29092,7.843083,8.402999,12.19708,12.28708,8.366666,8.584416,11.69833,13.14008,12.03463,13.38054,12.14571,13.57912,12.27346,,16.03138,14.67346,16.17742,14.75025,16.09109,14.892,16.13533,14.92521,16.24533,15.10179,10.64567,9.703042,15.9175,15.31571,15.45154,10.28563,15.40758,15.66959,15.59796,15.82329,13.61725,13.59258,12.91079,14.26404,15.36287,15.11417,14.06063,14.15662,12.11246,14.12763,14.25846,13.87508,13.65,14.5195,8.850084,13.35342,12.93958,13.15825,13.61371,13.21954,14.75371,13.63762,13.94396,13.87671,13.79179,14.18854,13.67113,14.11146,13.75796,13.83275,7.614875,15.1945,14.87529,13.38025,12.95546,13.48071,16.89396,16.92229,16.87004,17.21058,11.43388,11.69921,,13.83975,13.95525,13.76392,13.82813,13.93958,13.80288,14.19517,13.95475,14.03825,13.77313,14.14258,14.39671,14.72533,15.11033,15.51021,15.26354,15.43025,15.57917,12.47796,11.56942,12.10908,12.82754,11.23842,12.21783,7.760042,11.554,17.57108,12.01017,11.72025,11.80125,17.60979,17.84008,11.81775,12.11658,17.92671,17.571,11.75204,11.99437,17.45584,17.76983,11.55167,12.16325,17.24842,18.06646,11.61833,12.25883,12.17121,12.06817,17.90208,14.2955,15.6235,15.75196,13.07862,13.66142,12.11079,17.31038,17.47212,17.57004,17.09908,17.269,17.20116,17.63412,16.7142,16.72234,16.84117,17.06158,16.26863,17.01575,11.467,11.04904,16.91937,16.75192,16.984,16.52791,14.29021,14.13746,14.29271,14.17229,14.03967,14.06329,14.31871,14.30071
2022-10-06 16:00:00,363.0746,10.21408,11.35625,7.678667,7.537542,11.56221,11.79662,11.83358,11.69837,10.39392,10.49267,10.08688,6.809543,10.19342,9.996041,6.755376,10.33996,9.847751,6.877083,7.316916,10.35783,10.52046,10.87891,10.71217,10.77517,11.19767,11.0455,10.98967,7.522582,7.230624,11.06375,11.20025,7.656542,7.509625,10.42521,10.26913,7.274041,7.631667,11.56613,11.24667,11.76771,11.39771,11.763,11.39521,11.56242,,10.56471,10.94421,10.662,10.78021,10.56754,10.79971,10.58,10.67404,10.68563,10.52733,7.043542,7.019375,10.49788,10.54208,10.33246,7.090375,10.41717,10.55046,10.53904,10.59379,11.20708,10.58246,10.7405,10.64133,11.06925,11.03025,11.35412,11.03483,10.71704,10.15554,10.76583,10.08229,9.642667,9.685376,6.367834,9.323124,9.528458,9.691416,9.406541,9.708375,9.366958,9.520292,9.408834,9.251251,10.00492,9.875,10.00525,9.853415,10.03304,9.712376,6.060791,10.61521,10.32421,10.52521,10.23229,10.75967,11.08171,11.11283,11.02817,11.25571,7.557959,7.592124,,8.802042,8.753043,8.605584,8.561834,8.648208,8.662084,8.891083,8.696625,8.726874,8.500958,8.569166,8.662709,8.816083,8.741875,8.893084,8.719084,8.638,8.598457,9.628999,9.272459,10.42046,10.80317,10.05321,10.221,6.752126,7.372916,11.16125,9.264375,7.24975,7.376708,10.81671,11.14892,7.361666,7.522917,11.11112,11.06529,7.260501,7.439709,10.778,10.79129,7.150083,7.285082,10.77279,11.02363,7.323458,7.338709,7.439043,7.444292,11.10646,11.0345,10.45542,10.38092,9.953833,10.02371,9.604,10.70763,10.86958,10.78696,10.80821,10.87958,10.87279,11.08138,10.88921,10.84775,10.8005,10.95933,10.79542,10.74917,7.288291,7.099291,10.20029,10.15908,10.18858,10.22683,10.18837,10.26933,10.40633,9.945251,9.71175,9.776959,9.833542,9.956583
